mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	3.0	0	1/2	4/4	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	3	3	1.0	1/4	1/4	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	4	4	1.0	1/2	1/2	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	1	5	5	1.0	3/4	3/4	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	2	6	6	5.0	0	0	4/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
3	2	8	8	0.0	1/2	1/2	4/4	1	1	{	D	I									{		0	0				
4	3	11	11	1.0	1/4	1/4	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	12	12	1.0	1/2	1/2	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	3	13	13	1.0	3/4	3/4	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
5	4	14	14	2.0	0	0	4/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
5	4	16	16	1.0	1/2	1/2	4/4	1	1	I6{	D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
5	4	17	17	1.0	3/4	3/4	4/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	5	18	18	1.0	0	0	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	5	19	19	1.0	1/4	1/4	4/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	5	20	20	1.0	1/2	1/2	4/4	1	1	V65/IV	D	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
6	5	21	21	3.0	3/4	3/4	4/4	1	1	IV64	D	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
7	6	24	24	2.0	1/2	1/2	4/4	1	1	I|PC}	D	I		I	I					PC	}	M	0	0	0, 4, 1		0	0
7	6	25	25	0.0	3/4	3/4	4/4	1	1	{	D	I									{		0	0				
8	7	26	26	1.0	0	0	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	27	27	1.0	1/4	1/4	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	28	28	1.0	1/2	1/2	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
8	7	29	29	1.0	3/4	3/4	4/4	1	1	I[I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
9	8	30	30	2.0	0	0	4/4	1	1	V6|HC}	D	I	I	V6	V		6			HC	}	M	0	0	5, 2, 1		1	5
9	8	32	32	3.0	1/2	1/2	4/4	1	1	I]{	D	I	I	I	I						{	M	0	0	0, 4, 1		0	0
10	9	35	35	1.0	1/4	1/4	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	9	36	36	1.0	1/2	1/2	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	9	37	37	1.0	3/4	3/4	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
11	10	38	38	5.0	0	0	4/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
11	10	40	40	0.0	1/2	1/2	4/4	1	1	{	D	I									{		0	0				
12	11	43	43	1.0	1/4	1/4	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	11	44	44	1.0	1/2	1/2	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	11	45	45	1.0	3/4	3/4	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
13	12	46	46	5.0	0	0	4/4	1	1	I[I|PAC}	D	I	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
13	12	48	48	0.0	1/2	1/2	4/4	1	1	{	D	I	I								{		0	0				
14	13	51	51	1.0	1/4	1/4	4/4	1	1	V7	D	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	52	52	1.0	1/2	1/2	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
14	13	53	53	1.0	3/4	3/4	4/4	1	1	V	D	I	I	V	V							M	0	0	1, 5, 2		1	1
15	14	54	54	1.0	0	0	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
15	14	55	55	1.0	1/4	1/4	4/4	1	1	V7	D	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	56	56	1.0	1/2	1/2	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
15	14	57	57	1.0	3/4	3/4	4/4	1	1	V	D	I	I	V	V							M	0	0	1, 5, 2		1	1
16	15	58	58	2.0	0	0	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
16	15	60	60	2.0	1/2	1/2	4/4	1	1	V6	D	I	I	V6	V		6					M	0	0	5, 2, 1		1	5
17	16	62	62	5.0	0	0	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
18	17	67	67	1.0	1/4	1/4	4/4	1	1	V7	D	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	17	68	68	1.0	1/2	1/2	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
18	17	69	69	1.0	3/4	3/4	4/4	1	1	V	D	I	I	V	V							M	0	0	1, 5, 2		1	1
19	18	70	70	1.0	0	0	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
19	18	71	71	1.0	1/4	1/4	4/4	1	1	V7	D	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	18	72	72	1.0	1/2	1/2	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
19	18	73	73	1.0	3/4	3/4	4/4	1	1	V	D	I	I	V	V							M	0	0	1, 5, 2		1	1
20	19	74	74	2.0	0	0	4/4	1	1	I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
20	19	76	76	2.0	1/2	1/2	4/4	1	1	V6	D	I	I	V6	V		6					M	0	0	5, 2, 1		1	5
21	20	78	78	5.0	0	0	4/4	1	1	I]|IAC}	D	I	I	I	I					IAC	}	M	0	0	0, 4, 1		0	0
21	20	80	80	0.0	1/2	1/2	4/4	1	1	{	D	I									{		0	0				
22	21	83	83	1.0	1/4	1/4	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	21	84	84	1.0	1/2	1/2	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	21	85	85	1.0	3/4	3/4	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
23	22	86	86	5.0	0	0	4/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
23	22	88	88	0.0	1/2	1/2	4/4	1	1	{	D	I									{		0	0				
24	23	91	91	1.0	1/4	1/4	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
24	23	92	92	1.0	1/2	1/2	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
24	23	93	93	1.0	3/4	3/4	4/4	1	1	viio6	D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
25	24	94	94	2.0	0	0	4/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
