mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	2/2	1	1	c.V{	c	i		V	V						{	M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
1	0	1/4	3/4	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
2	1	0	0	2/2	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
2	1	1/2	1/2	2/2	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
2	1	3/4	3/4	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
3	2	0	0	2/2	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
3	2	1/4	1/4	2/2	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1	1	5	0.16666666666666666	0.08333333333333333	0.4166666666666667	0.16666666666666666
3	2	3/4	3/4	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
4	3	0	0	2/2	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
4	3	1/4	1/4	2/2	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
4	3	1/2	1/2	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
4	3	3/4	3/4	2/2	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
5	4	0	0	2/2	1	1	i|PAC}	c	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.5	0.0
5	4	1/2	1/2	2/2	1	1	III{	c	i		III	III						{	M	1	1	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
5	4	3/4	3/4	2/2	1	1	V6/III	c	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
6	5	0	0	2/2	1	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
6	5	1/2	1/2	2/2	1	1	viio6/III	c	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
6	5	3/4	3/4	2/2	1	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
7	6	0	0	2/2	1	1	V6/III	c	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
7	6	1/4	1/4	2/2	1	1	V/III	c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.08333333333333333	0.4166666666666667	0.16666666666666666
7	6	3/4	3/4	2/2	1	1	#viio6/v	c	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
8	7	0	0	2/2	1	1	v	c	i		v	v							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
8	7	1/4	1/4	2/2	1	1	iv/v	c	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
8	7	1/2	1/2	2/2	1	1	v	c	i		v	v							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
8	7	3/4	3/4	2/2	1	1	V6/v	c	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
9	8	0	0	2/2	1	1	i/v|PAC}	c	i		i/v	i				v	PAC	}	m	1	1	1, -2, 2		1	1	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
9	8	3/4	3/4	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
10	9	0	0	2/2	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
10	9	1/2	1/2	2/2	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
10	9	3/4	3/4	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
11	10	0	0	2/2	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
11	10	1/4	1/4	2/2	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1	1	5	0.16666666666666666	0.08333333333333333	0.4166666666666667	0.16666666666666666
11	10	3/4	3/4	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
12	11	0	0	2/2	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
12	11	1/4	1/4	2/2	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
12	11	1/2	1/2	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
12	11	3/4	3/4	2/2	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
13	12	0	0	2/2	1	1	i|PAC}	c	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0	4	12	0.25	0.3333333333333333	1.1666666666666667	0.2222222222222222
14	13	1/2	1/2	2/2	1	1	#viio6/iv	c	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
14	13	3/4	3/4	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
15	14	0	0	2/2	1	1	V6/iv	c	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
15	14	1/4	1/4	2/2	1	1	V/iv	c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
15	14	1/2	1/2	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
15	14	3/4	3/4	2/2	1	1	V6/iv	c	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
16	15	0	0	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	1	0.5	0.08333333333333333	0.08333333333333333	0.5
16	15	1/6	1/6	2/2	1	1	VI	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4	2	2	0.5	0.16666666666666666	0.16666666666666666	0.5
16	15	1/2	1/2	2/2	1	1	#viio2/iv	c	i		#viio2/iv	#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
17	16	0	0	2/2	1	1	IV6	c	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
17	16	1/2	1/2	2/2	1	1	#viio64/iv	c	i		#viio64/iv	#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
18	17	0	0	2/2	1	1	#viio7	c	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
18	17	1/2	1/2	2/2	1	1	V6/iv	c	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4	3	3	0.5	0.25	0.25	0.5
19	18	0	0	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
19	18	1/2	1/2	2/2	1	1	#viio	c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
20	19	0	0	2/2	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	3	3	0.5	0.25	0.25	0.5
20	19	1/2	1/2	2/2	1	1	VI6	c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0	3	3	0.5	0.25	0.25	0.5
21	20	0	0	2/2	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
21	20	1/4	1/4	2/2	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1	1	5	0.16666666666666666	0.08333333333333333	0.4166666666666667	0.16666666666666666
21	20	3/4	3/4	2/2	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
22	21	0	0	2/2	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
22	21	1/4	1/4	2/2	1	1	#viio6	c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
22	21	1/2	1/2	2/2	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
22	21	3/4	3/4	2/2	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
23	22	0	0	2/2	1	1	i|PAC}	c	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.5	0.0
